measurement_set_id,measurement_set_sequence,measurement_set_timestamp_utc,sample_index,sample_timestamp_utc,collector_id,device_name,environment,building,floor,capture_interval_seconds_config,wdutil_samples_config,wdutil_delay_seconds_config,unredactor_found,unredactor_parse_error,unredactor_ssid,unredactor_bssid,unredactor_interface,wdutil_ssid,wdutil_bssid,wdutil_rssi_dbm,wdutil_noise_dbm,wdutil_tx_rate,wdutil_channel,wdutil_mac_address,wdutil_security,wdutil_phy_mode,wdutil_mcs_index,wdutil_nss,wdutil_cca,legacy_extra_columns_json,raw_measurement_json_path
ba5c3ca037c1,48,2026-04-30T22:20:42.825901+00:00,2,2026-04-30T22:20:44.297347+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-75,-98,344.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/ba5c3ca037c1.json
ab3091d0272c,49,2026-04-30T22:20:56.942020+00:00,0,2026-04-30T22:20:57.032165+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-70,-96,206.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,5,2,6 %,null,data/wifi_raw/ab3091d0272c.json
ab3091d0272c,49,2026-04-30T22:20:56.942020+00:00,1,2026-04-30T22:20:57.721675+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-68,-98,292.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,5,2,6 %,null,data/wifi_raw/ab3091d0272c.json
ab3091d0272c,49,2026-04-30T22:20:56.942020+00:00,2,2026-04-30T22:20:58.443095+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-68,-96,292.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,5,2,6 %,null,data/wifi_raw/ab3091d0272c.json
93decae0ada9,50,2026-04-30T22:21:01.943218+00:00,0,2026-04-30T22:21:02.033432+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-68,-96,292.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/93decae0ada9.json
93decae0ada9,50,2026-04-30T22:21:01.943218+00:00,1,2026-04-30T22:21:02.713285+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-67,-96,390.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/93decae0ada9.json
93decae0ada9,50,2026-04-30T22:21:01.943218+00:00,2,2026-04-30T22:21:03.423270+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-67,-96,390.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/93decae0ada9.json
ba7477bf0b1d,51,2026-04-30T22:21:06.947100+00:00,0,2026-04-30T22:21:07.038932+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-67,-96,390.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/ba7477bf0b1d.json
ba7477bf0b1d,51,2026-04-30T22:21:06.947100+00:00,1,2026-04-30T22:21:07.716928+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-67,-98,206.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/ba7477bf0b1d.json
ba7477bf0b1d,51,2026-04-30T22:21:06.947100+00:00,2,2026-04-30T22:21:08.441701+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-64,-98,206.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/ba7477bf0b1d.json
31f5b9084dac,52,2026-04-30T22:21:11.947252+00:00,0,2026-04-30T22:21:12.035669+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-67,-98,206.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/31f5b9084dac.json
31f5b9084dac,52,2026-04-30T22:21:11.947252+00:00,1,2026-04-30T22:21:12.726003+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-66,-96,325.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/31f5b9084dac.json
31f5b9084dac,52,2026-04-30T22:21:11.947252+00:00,2,2026-04-30T22:21:13.443570+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-67,-96,325.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/31f5b9084dac.json
c4b6076236ff,53,2026-04-30T22:21:16.952513+00:00,0,2026-04-30T22:21:17.049564+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-69,-96,325.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/c4b6076236ff.json
c4b6076236ff,53,2026-04-30T22:21:16.952513+00:00,1,2026-04-30T22:21:17.735293+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-68,-98,154.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/c4b6076236ff.json
c4b6076236ff,53,2026-04-30T22:21:16.952513+00:00,2,2026-04-30T22:21:18.448058+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-65,-98,154.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/c4b6076236ff.json
8dab30d51fff,54,2026-04-30T22:21:21.957464+00:00,0,2026-04-30T22:21:22.036631+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-67,-98,154.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/8dab30d51fff.json
8dab30d51fff,54,2026-04-30T22:21:21.957464+00:00,1,2026-04-30T22:21:22.721315+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-67,-96,344.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/8dab30d51fff.json
8dab30d51fff,54,2026-04-30T22:21:21.957464+00:00,2,2026-04-30T22:21:23.434277+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-67,-96,344.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/8dab30d51fff.json
c3a848848ebb,55,2026-04-30T22:21:26.962418+00:00,0,2026-04-30T22:21:27.055066+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-67,-96,344.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/c3a848848ebb.json
c3a848848ebb,55,2026-04-30T22:21:26.962418+00:00,1,2026-04-30T22:21:27.742402+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-66,-96,309.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/c3a848848ebb.json
c3a848848ebb,55,2026-04-30T22:21:26.962418+00:00,2,2026-04-30T22:21:28.460875+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-70,-96,309.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/c3a848848ebb.json
d39068a6e239,56,2026-04-30T22:21:31.966085+00:00,0,2026-04-30T22:21:32.048180+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-82,-96,309.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ax,7,2,9 %,null,data/wifi_raw/d39068a6e239.json
d39068a6e239,56,2026-04-30T22:21:31.966085+00:00,1,2026-04-30T22:21:32.733126+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-70,0,0.0 Mbps,5g52/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/d39068a6e239.json
d39068a6e239,56,2026-04-30T22:21:31.966085+00:00,2,2026-04-30T22:21:33.514146+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,a8:3a:79:ca:b9:12,en0,<redacted>,<redacted>,-69,0,0.0 Mbps,5g52/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/d39068a6e239.json
8cbffa8f8232,57,2026-04-30T22:21:36.970992+00:00,0,2026-04-30T22:21:37.065524+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,5c:5a:c7:10:01:ce,en0,<redacted>,<redacted>,-55,0,0.0 Mbps,5g52/40,<redacted> (hw=<redacted>),None,11ac,9,2,7 %,null,data/wifi_raw/8cbffa8f8232.json
8cbffa8f8232,57,2026-04-30T22:21:36.970992+00:00,1,2026-04-30T22:21:37.767131+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,5c:5a:c7:10:01:ce,en0,<redacted>,<redacted>,-56,-98,400.0 Mbps,5g52/40,<redacted> (hw=<redacted>),None,11ac,9,2,12 %,null,data/wifi_raw/8cbffa8f8232.json
8cbffa8f8232,57,2026-04-30T22:21:36.970992+00:00,2,2026-04-30T22:21:38.476876+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,5c:5a:c7:10:01:ce,en0,<redacted>,<redacted>,-59,-98,400.0 Mbps,5g52/40,<redacted> (hw=<redacted>),None,11ac,8,2,12 %,null,data/wifi_raw/8cbffa8f8232.json
cc71778c9f5f,58,2026-04-30T22:21:41.971835+00:00,0,2026-04-30T22:21:42.051235+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,5c:5a:c7:10:01:ce,en0,<redacted>,<redacted>,-67,-98,400.0 Mbps,5g52/40,<redacted> (hw=<redacted>),None,11ac,9,2,3 %,null,data/wifi_raw/cc71778c9f5f.json
cc71778c9f5f,58,2026-04-30T22:21:41.971835+00:00,1,2026-04-30T22:21:42.717631+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,5c:5a:c7:10:01:ce,en0,<redacted>,<redacted>,-66,-96,400.0 Mbps,5g52/40,<redacted> (hw=<redacted>),None,11ac,9,2,5 %,null,data/wifi_raw/cc71778c9f5f.json
cc71778c9f5f,58,2026-04-30T22:21:41.971835+00:00,2,2026-04-30T22:21:43.427163+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,5c:5a:c7:10:01:ce,en0,<redacted>,<redacted>,-64,-96,400.0 Mbps,5g52/40,<redacted> (hw=<redacted>),None,11ac,9,2,5 %,null,data/wifi_raw/cc71778c9f5f.json
e859b6707ecb,59,2026-04-30T22:23:49.174290+00:00,0,2026-04-30T22:23:49.262464+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,5c:5a:c7:10:01:ce,en0,<redacted>,<redacted>,-71,-98,300.0 Mbps,5g52/40,<redacted> (hw=<redacted>),None,11ac,8,2,10 %,null,data/wifi_raw/e859b6707ecb.json
e859b6707ecb,59,2026-04-30T22:23:49.174290+00:00,1,2026-04-30T22:23:49.924375+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,5c:5a:c7:10:01:ce,en0,<redacted>,<redacted>,-73,-98,300.0 Mbps,5g52/40,<redacted> (hw=<redacted>),None,11ac,8,2,10 %,null,data/wifi_raw/e859b6707ecb.json
e859b6707ecb,59,2026-04-30T22:23:49.174290+00:00,2,2026-04-30T22:23:50.624814+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,5c:5a:c7:10:01:ce,en0,<redacted>,<redacted>,-74,-98,300.0 Mbps,5g52/40,<redacted> (hw=<redacted>),None,11ac,8,2,10 %,null,data/wifi_raw/e859b6707ecb.json
96def9d0296b,60,2026-04-30T22:23:54.179316+00:00,0,2026-04-30T22:23:54.269604+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,5c:5a:c7:10:01:ce,en0,<redacted>,<redacted>,-77,-96,240.0 Mbps,5g52/40,<redacted> (hw=<redacted>),None,11ac,6,2,5 %,null,data/wifi_raw/96def9d0296b.json
96def9d0296b,60,2026-04-30T22:23:54.179316+00:00,1,2026-04-30T22:23:54.937168+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,5c:5a:c7:10:01:ce,en0,<redacted>,<redacted>,-74,-96,240.0 Mbps,5g52/40,<redacted> (hw=<redacted>),None,11ac,6,2,5 %,null,data/wifi_raw/96def9d0296b.json
96def9d0296b,60,2026-04-30T22:23:54.179316+00:00,2,2026-04-30T22:23:55.632276+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,5c:5a:c7:10:01:ce,en0,<redacted>,<redacted>,-71,-96,240.0 Mbps,5g52/40,<redacted> (hw=<redacted>),None,11ac,6,2,5 %,null,data/wifi_raw/96def9d0296b.json
2bbeead79895,61,2026-04-30T22:23:59.184374+00:00,0,2026-04-30T22:23:59.317088+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,5c:5a:c7:10:01:ce,en0,<redacted>,<redacted>,-78,-97,86.0 Mbps,5g52/40,<redacted> (hw=<redacted>),None,11ac,7,2,5 %,null,data/wifi_raw/2bbeead79895.json
2bbeead79895,61,2026-04-30T22:23:59.184374+00:00,1,2026-04-30T22:23:59.981242+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,5c:5a:c7:10:01:ce,en0,<redacted>,<redacted>,-80,-97,86.0 Mbps,5g52/40,<redacted> (hw=<redacted>),None,11ac,4,2,5 %,null,data/wifi_raw/2bbeead79895.json
2bbeead79895,61,2026-04-30T22:23:59.184374+00:00,2,2026-04-30T22:24:00.697470+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,5c:5a:c7:10:01:ce,en0,<redacted>,<redacted>,-81,-96,86.0 Mbps,5g52/40,<redacted> (hw=<redacted>),None,11ac,4,2,4 %,null,data/wifi_raw/2bbeead79895.json
3063d5823554,62,2026-04-30T22:24:04.188015+00:00,0,2026-04-30T22:24:04.338271+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,failed to retrieve SSID,failed to retrieve BSSID,en0,None,None,0,0,0.0 Mbps,2g1/20,<redacted> (hw=<redacted>),None,None,4,2,0 %,null,data/wifi_raw/3063d5823554.json
3063d5823554,62,2026-04-30T22:24:04.188015+00:00,1,2026-04-30T22:24:05.047118+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,failed to retrieve SSID,failed to retrieve BSSID,en0,None,None,0,0,0.0 Mbps,2g1/20,<redacted> (hw=<redacted>),None,None,4,2,0 %,null,data/wifi_raw/3063d5823554.json
3063d5823554,62,2026-04-30T22:24:04.188015+00:00,2,2026-04-30T22:24:05.757719+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,failed to retrieve SSID,failed to retrieve BSSID,en0,None,None,0,0,0.0 Mbps,2g1/20,<redacted> (hw=<redacted>),None,None,4,2,0 %,null,data/wifi_raw/3063d5823554.json
1e5415815b89,63,2026-04-30T22:24:09.192667+00:00,0,2026-04-30T22:24:09.294040+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-65,-97,0.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,4,2,0 %,null,data/wifi_raw/1e5415815b89.json
1e5415815b89,63,2026-04-30T22:24:09.192667+00:00,1,2026-04-30T22:24:09.947199+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-64,-97,0.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,4,2,0 %,null,data/wifi_raw/1e5415815b89.json
1e5415815b89,63,2026-04-30T22:24:09.192667+00:00,2,2026-04-30T22:24:10.624636+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-63,-97,0.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,4,2,0 %,null,data/wifi_raw/1e5415815b89.json
10acae02039c,64,2026-04-30T22:24:14.197350+00:00,0,2026-04-30T22:24:14.310383+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-61,-95,86.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,4,2,0 %,null,data/wifi_raw/10acae02039c.json
10acae02039c,64,2026-04-30T22:24:14.197350+00:00,1,2026-04-30T22:24:14.971837+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-61,-95,86.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,4,2,0 %,null,data/wifi_raw/10acae02039c.json
10acae02039c,64,2026-04-30T22:24:14.197350+00:00,2,2026-04-30T22:24:15.676101+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-64,-95,86.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,4,2,0 %,null,data/wifi_raw/10acae02039c.json
ddcf0fcd06a6,65,2026-04-30T22:24:19.201292+00:00,0,2026-04-30T22:24:19.297855+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-68,-95,115.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,4,2,6 %,null,data/wifi_raw/ddcf0fcd06a6.json
ddcf0fcd06a6,65,2026-04-30T22:24:19.201292+00:00,1,2026-04-30T22:24:20.009128+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-74,-95,115.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,4,2,6 %,null,data/wifi_raw/ddcf0fcd06a6.json
ddcf0fcd06a6,65,2026-04-30T22:24:19.201292+00:00,2,2026-04-30T22:24:20.734336+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-66,-95,115.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,4,2,6 %,null,data/wifi_raw/ddcf0fcd06a6.json
a99fd5f000da,66,2026-04-30T22:24:24.206613+00:00,0,2026-04-30T22:24:24.290304+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-77,-97,162.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,5,1,9 %,null,data/wifi_raw/a99fd5f000da.json
a99fd5f000da,66,2026-04-30T22:24:24.206613+00:00,1,2026-04-30T22:24:24.996705+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-76,-97,162.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,5,1,9 %,null,data/wifi_raw/a99fd5f000da.json
a99fd5f000da,66,2026-04-30T22:24:24.206613+00:00,2,2026-04-30T22:24:25.705601+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-79,-97,162.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,5,1,9 %,null,data/wifi_raw/a99fd5f000da.json
821971b69517,67,2026-04-30T22:24:29.211795+00:00,0,2026-04-30T22:24:29.303549+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-76,-97,81.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,4,1,5 %,null,data/wifi_raw/821971b69517.json
821971b69517,67,2026-04-30T22:24:29.211795+00:00,1,2026-04-30T22:24:29.974337+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-74,-97,81.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,4,1,7 %,null,data/wifi_raw/821971b69517.json
821971b69517,67,2026-04-30T22:24:29.211795+00:00,2,2026-04-30T22:24:30.657240+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-77,-97,81.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,4,1,7 %,null,data/wifi_raw/821971b69517.json
9f29b8bf468d,68,2026-04-30T22:24:34.216255+00:00,0,2026-04-30T22:24:34.307156+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-70,-97,150.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,6,1,7 %,null,data/wifi_raw/9f29b8bf468d.json
9f29b8bf468d,68,2026-04-30T22:24:34.216255+00:00,1,2026-04-30T22:24:34.977859+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-71,-97,150.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,6,1,7 %,null,data/wifi_raw/9f29b8bf468d.json
9f29b8bf468d,68,2026-04-30T22:24:34.216255+00:00,2,2026-04-30T22:24:35.687066+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-68,-97,150.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,6,1,7 %,null,data/wifi_raw/9f29b8bf468d.json
13d6a3762094,69,2026-04-30T22:24:39.221009+00:00,0,2026-04-30T22:24:39.308312+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-65,-97,216.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,8,1,7 %,null,data/wifi_raw/13d6a3762094.json
13d6a3762094,69,2026-04-30T22:24:39.221009+00:00,1,2026-04-30T22:24:39.981219+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-64,-97,216.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,8,1,7 %,null,data/wifi_raw/13d6a3762094.json
13d6a3762094,69,2026-04-30T22:24:39.221009+00:00,2,2026-04-30T22:24:40.673483+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-64,-97,216.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,8,1,7 %,null,data/wifi_raw/13d6a3762094.json
b2d7e432384f,70,2026-04-30T22:24:44.224881+00:00,0,2026-04-30T22:24:44.359710+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-78,-97,150.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,7,1,7 %,null,data/wifi_raw/b2d7e432384f.json
b2d7e432384f,70,2026-04-30T22:24:44.224881+00:00,1,2026-04-30T22:24:45.032078+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-73,-97,150.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,7,1,7 %,null,data/wifi_raw/b2d7e432384f.json
b2d7e432384f,70,2026-04-30T22:24:44.224881+00:00,2,2026-04-30T22:24:45.735780+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-78,-97,150.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,7,1,7 %,null,data/wifi_raw/b2d7e432384f.json
6971d8de6c37,71,2026-04-30T22:24:49.229218+00:00,0,2026-04-30T22:24:49.308618+00:00,kevinluo,DN0a22c04d.SUNet,outdoor,,1,5.0,3,0.5,true,,Stanford,64:3a:ea:93:fc:0e,en0,<redacted>,<redacted>,-81,-95,108.0 Mbps,5g36/40,<redacted> (hw=<redacted>),None,11ac,7,1,6 %,null,data/wifi_raw/6971d8de6c37.json
